Date,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,MARUTI.NS,RELIANCE.NS
2021-02-24,748.416748046875,2003.6824951171875,1098.0313720703125,6663.9697265625,930.2208862304688
2021-02-25,748.3933715820312,1989.382568359375,1098.2470703125,6642.30908203125,967.8405151367188
2021-02-26,714.8499145507812,1960.6448974609375,1079.936279296875,6580.77685546875,941.4142456054688
2021-03-01,726.2640380859375,1971.0823974609375,1091.7412109375,6723.44091796875,948.590576171875
2021-03-02,730.5967407226562,2002.8546142578125,1124.0540771484375,6914.265625,950.5313110351562
2021-03-03,739.2854614257812,2017.154052734375,1157.7025146484375,6828.5810546875,993.9055786132812
2021-03-04,723.07275390625,2020.2813720703125,1146.328125,6835.1943359375,982.0578002929688
2021-03-05,712.800048828125,2024.1434326171875,1134.56640625,6947.71435546875,983.343994140625
2021-03-08,707.9083251953125,1999.7279052734375,1150.9813232421875,6957.7783203125,988.9407348632812
2021-03-09,727.9412841796875,2021.752685546875,1159.4259033203125,6998.0810546875,988.918212890625
2021-03-10,724.7965087890625,2048.742919921875,1178.8995361328125,6969.85546875,984.8108520507812
2021-03-12,723.0261840820312,2027.4998779296875,1184.6727294921875,6801.265625,964.7938842773438
2021-03-15,712.1710815429688,2033.109619140625,1183.5955810546875,6794.65234375,951.8402099609375
2021-03-16,704.4840698242188,2063.640625,1192.557373046875,6853.11669921875,948.0941162109375
2021-03-17,696.6572265625,2047.31787109375,1195.1419677734375,6771.02685546875,927.6707763671875
2021-03-18,694.6307373046875,2037.1099853515625,1152.1446533203125,6818.0859375,906.796142578125
2021-03-19,697.6588134765625,2126.173828125,1158.4779052734375,6817.89404296875,939.6990966796875
2021-03-22,684.4511108398438,2164.015380859375,1181.182861328125,6806.10546875,930.8526611328125
2021-03-23,698.8934326171875,2149.393798828125,1181.8292236328125,6887.5732421875,942.1815185546875
2021-03-24,688.9468383789062,2132.197021484375,1166.4913330078125,6772.5126953125,924.0374755859375
2021-03-25,681.7490234375,2057.203369140625,1149.3011474609375,6504.77294921875,898.829833984375
2021-03-26,694.7704467773438,2131.55322265625,1151.368896484375,6502.47314453125,900.274169921875
2021-03-30,723.8414916992188,2205.9033203125,1193.6773681640625,6567.02294921875,915.9132690429688
2021-03-31,695.865234375,2236.020263671875,1178.8135986328125,6574.1162109375,904.0880126953125
2021-04-01,692.650634765625,2206.22509765625,1193.5911865234375,6636.126953125,912.5507202148438
2021-04-05,675.3430786132812,2182.407958984375,1214.8743896484375,6487.2333984375,899.348876953125
2021-04-06,670.987060546875,2214.685791015625,1215.865234375,6470.7001953125,895.6027221679688
2021-04-07,674.2249755859375,2211.880859375,1232.366455078125,6579.6748046875,903.9751586914062
2021-04-08,667.516357421875,2216.156982421875,1240.6815185546875,6543.11083984375,905.1035766601562
2021-04-09,662.3682861328125,2276.943115234375,1241.7156982421875,6543.35009765625,894.5872192382812
2021-04-12,636.884521484375,2264.06884765625,1228.5318603515625,6249.58837890625,862.5869750976562
2021-04-13,652.3983764648438,2257.0791015625,1203.8880615234375,6532.51953125,871.9072265625
2021-04-15,666.2584228515625,2262.8271484375,1172.5230712890625,6368.099609375,877.5489501953125
2021-04-16,665.5828857421875,2261.2177734375,1166.4913330078125,6371.7900390625,872.0426025390625
2021-04-19,658.0122680664062,2240.7568359375,1174.07421875,6241.1064453125,858.3217163085938
2021-04-20,648.2286987304688,2204.708251953125,1164.4232177734375,6370.3994140625,858.073486328125
2021-04-22,662.7177124023438,2160.52099609375,1164.2080078125,6373.7060546875,860.4429931640625
2021-04-23,658.8275756835938,2122.21923828125,1149.3011474609375,6398.62548828125,859.5177612304688
2021-04-26,654.4715576171875,2170.86669921875,1157.7025146484375,6362.97119140625,874.6377563476562
2021-04-27,670.264892578125,2188.52294921875,1161.9674072265625,6295.73779296875,897.566162109375
2021-04-28,688.0150756835938,2213.07666015625,1168.43017578125,6300.5771484375,901.47021484375
2021-04-29,686.0117797851562,2214.0419921875,1168.731689453125,6292.76611328125,913.543701171875
2021-04-30,657.9656982421875,2164.521484375,1167.00830078125,6187.33837890625,900.2064819335938
2021-05-03,658.9673461914062,2214.40966796875,1165.026611328125,6323.62841796875,884.2062377929688
2021-05-04,646.8078002929688,2214.087890625,1145.5096435546875,6237.751953125,865.046630859375
2021-05-05,653.4466552734375,2202.133056640625,1155.93603515625,6316.20068359375,866.6264038085938
2021-05-06,652.6547241210938,2197.856689453125,1173.255615234375,6389.568359375,871.546142578125
2021-05-07,659.107177734375,2217.352783203125,1165.45751953125,6424.45556640625,871.8846435546875
2021-05-10,661.483154296875,2237.30810546875,1154.255859375,6482.8720703125,869.379638671875
2021-05-11,653.8892822265625,2208.984619140625,1146.5869140625,6456.6591796875,872.5165405273438
2021-05-12,652.0023803710938,2141.715087890625,1143.441650390625,6534.1962890625,863.4895629882812
2021-05-14,646.1089477539062,2185.763916015625,1134.307861328125,6456.41943359375,874.3896484375
2021-05-17,670.987060546875,2185.212646484375,1145.5096435546875,6438.64013671875,884.7930297851562
2021-05-18,687.968505859375,2183.373291015625,1154.6435546875,6528.01513671875,897.2501220703125
2021-05-19,679.3497314453125,2170.0390625,1152.058349609375,6494.27783203125,901.3573608398438
2021-05-20,667.516357421875,2155.693115234375,1154.0404052734375,6457.8095703125,896.0992431640625
2021-05-21,697.5657348632812,2172.337890625,1167.1378173828125,6531.41748046875,903.83984375
2021-05-24,703.4590454101562,2148.704345703125,1161.580078125,6586.00048828125,896.2120361328125
2021-05-25,689.0167236328125,2155.60107421875,1173.255615234375,6624.5302734375,886.0568237304688
2021-05-26,688.1315307617188,2164.751220703125,1203.97412109375,6741.93798828125,889.1710815429688
2021-05-27,690.7406005859375,2139.370361328125,1208.28271484375,6679.25634765625,891.90185546875
2021-05-28,700.4307861328125,2135.048095703125,1210.6953125,6680.310546875,945.476318359375
2021-05-31,706.207763671875,2151.922607421875,1213.9178466796875,6791.7763671875,975.0393676757812
2021-06-01,704.2743530273438,2168.705810546875,1208.2130126953125,6796.42529296875,978.9209594726562
2021-06-02,700.6871337890625,2169.165283203125,1200.76611328125,6886.08740234375,993.52197265625
2021-06-03,708.3975219726562,2173.257568359375,1210.3470458984375,6909.8564453125,997.3131713867188
2021-06-04,699.2660522460938,2153.761962890625,1206.8631591796875,6914.8408203125,988.6699829101562
2021-06-07,698.7537231445312,2151.232666015625,1210.3470458984375,6973.2578125,1005.3245239257812
2021-06-08,690.9268798828125,2169.34912109375,1230.640625,7031.8173828125,999.54736328125
2021-06-09,689.6456909179688,2166.59033203125,1232.6876220703125,6938.130859375,981.674072265625
2021-06-10,689.9951171875,2187.5576171875,1240.5263671875,6900.6552734375,985.2849731445312
2021-06-11,692.4642944335938,2176.24658203125,1260.2100830078125,6923.56201171875,1002.375244140625
2021-06-14,689.2496948242188,2190.232666015625,1273.1876220703125,6879.52197265625,1016.7555541992188
2021-06-15,694.28125,2215.56591796875,1283.7265625,6868.404296875,1019.0653076171875
2021-06-16,691.6489868164062,2230.339599609375,1289.5616455078125,6818.5654296875,1001.6732788085938
2021-06-17,683.0300903320312,2239.4169921875,1302.3653564453125,6679.6884765625,1003.5075073242188
2021-06-18,689.4127197265625,2299.808837890625,1309.3330078125,6670.103515625,1008.0366821289062
2021-06-21,693.5591430664062,2328.940185546875,1306.7200927734375,6613.1240234375,1013.29052734375
2021-06-22,691.2762451171875,2306.61767578125,1316.7796630859375,6963.43359375,1008.08203125
2021-06-23,692.0682983398438,2297.5859375,1309.2022705078125,7123.7802734375,998.842529296875
2021-06-24,701.7352294921875,2306.5244140625,1358.020263671875,7214.59228515625,975.3588256835938
2021-06-25,705.8583374023438,2268.08447265625,1371.0848388671875,7331.08984375,953.1430053710938
2021-06-28,702.7137451171875,2278.782958984375,1368.9945068359375,7280.5322265625,944.7868041992188
2021-06-29,702.8073120117188,2308.74755859375,1361.3736572265625,7176.30224609375,945.60205078125
2021-06-30,700.8656005859375,2289.064453125,1376.833251953125,7203.521484375,955.9512329101562
2021-07-01,695.6483764648438,2295.27099609375,1359.065673828125,7269.1748046875,950.1991577148438
2021-07-02,692.6773071289062,2303.884521484375,1365.5107421875,7259.06298828125,964.2848510742188
2021-07-05,699.7191772460938,2314.768798828125,1375.22216796875,7283.599609375,973.8641357421875
2021-07-06,718.0841674804688,2290.176025390625,1360.6331787109375,7202.61181640625,962.3599853515625
2021-07-07,720.330078125,2298.6513671875,1362.7235107421875,7139.78564453125,955.6793823242188
2021-07-08,711.4165649414062,2267.06591796875,1359.370361328125,7093.5888671875,947.7760009765625
2021-07-09,702.7838745117188,2270.67822265625,1361.2430419921875,7117.0712890625,938.0836181640625
2021-07-12,695.7653198242188,2263.91650390625,1348.1346435546875,7159.6259765625,943.92626953125
2021-07-13,702.7137451171875,2257.01611328125,1345.60888671875,7121.52734375,950.9917602539062
2021-07-14,701.4503784179688,2236.77734375,1373.4365234375,7022.2333984375,944.7868041992188
2021-07-15,711.5335693359375,2234.461669921875,1376.833251953125,7003.3037109375,943.1336669921875
2021-07-16,712.3056640625,2239.139404296875,1354.754150390625,6999.9970703125,956.7437744140625
2021-07-19,688.279052734375,2231.0341796875,1342.7783203125,6867.73291015625,950.6519775390625
2021-07-20,675.248046875,2255.348388671875,1350.0511474609375,6932.09228515625,948.3194580078125
2021-07-22,677.8449096679688,2202.783447265625,1385.0203857421875,6996.1640625,960.5030517578125
2021-07-23,675.0608520507812,2184.21240234375,1385.23828125,6990.7001953125,953.7093505859375
2021-07-26,671.22412109375,2175.50537109375,1396.9527587890625,6935.0634765625,940.6426391601562
2021-07-27,673.6572265625,2169.669677734375,1395.777099609375,6939.32861328125,930.746337890625
2021-07-28,663.15283203125,2187.2685546875,1398.4334716796875,6867.25390625,922.7523193359375
2021-07-29,663.5972900390625,2162.58349609375,1408.362548828125,6702.83447265625,929.9536743164062
2021-07-30,667.43408203125,2161.24072265625,1402.701171875,6687.69140625,921.8238525390625
2021-08-02,665.6561279296875,2160.777587890625,1421.0352783203125,6782.81640625,938.6724243164062
2021-08-03,671.2942504882812,2210.842041015625,1441.6336669921875,6900.17626953125,945.579345703125
2021-08-04,685.6119995117188,2201.8115234375,1436.451416015625,6807.68701171875,952.8260498046875
2021-08-05,694.7593383789062,2183.84130859375,1440.196533203125,6778.4130859375,966.6400756835938
2021-08-06,698.4090576171875,2196.623779296875,1437.278564453125,6849.06591796875,946.168212890625
2021-08-09,703.6729125976562,2208.665283203125,1448.6885986328125,6830.69140625,940.7784423828125
2021-08-10,705.427490234375,2206.164306640625,1460.8387451171875,6753.720703125,945.7152709960938
2021-08-11,699.4851684570312,2214.17626953125,1461.0999755859375,6772.57763671875,958.963134765625
2021-08-12,702.5031127929688,2215.890380859375,1471.5950927734375,6763.4140625,955.88330078125
2021-08-13,714.10693359375,2227.190185546875,1491.279296875,6753.9619140625,971.8032836914062
2021-08-16,716.1658325195312,2247.475341796875,1484.485595703125,6584.828125,984.4170532226562
2021-08-17,708.7027587890625,2300.64306640625,1516.9293212890625,6641.30224609375,980.2276611328125
2021-08-18,707.9307250976562,2302.72705078125,1509.7872314453125,6597.6083984375,984.0321655273438
2021-08-20,708.7495727539062,2426.243408203125,1509.3516845703125,6608.025390625,972.9808959960938
2021-08-23,713.3583984375,2439.90576171875,1514.4031982421875,6583.91162109375,979.3670654296875
2021-08-24,729.3839111328125,2438.8408203125,1498.8131103515625,6562.0166015625,989.036865234375
2021-08-25,728.7054443359375,2449.9560546875,1511.6163330078125,6473.51953125,997.5969848632812
2021-08-26,727.4889526367188,2469.77783203125,1504.779052734375,6374.3154296875,1010.210693359375
2021-08-27,724.5177612304688,2480.476318359375,1488.3177490234375,6389.9892578125,1008.829345703125
2021-08-30,733.7821655273438,2489.5068359375,1478.954833984375,6555.939453125,1028.2369384765625
2021-08-31,739.9351196289062,2523.22314453125,1486.2711181640625,6603.3955078125,1022.7565307617188
2021-09-01,738.85888671875,2531.373779296875,1461.274169921875,6544.36474609375,1026.8101806640625
2021-09-02,743.4910888671875,2594.498779296875,1471.15966796875,6552.08154296875,1039.1749267578125
2021-09-03,737.4318237304688,2562.681396484375,1481.219482421875,6619.79345703125,1081.7943115234375
2021-09-06,732.5890502929688,2575.556396484375,1507.130859375,6604.1669921875,1098.5977783203125
2021-09-07,734.2501220703125,2572.870361328125,1486.4451904296875,6633.34423828125,1105.5272216796875
2021-09-08,737.5956420898438,2594.359130859375,1474.7740478515625,6540.84423828125,1101.2021484375
2021-09-09,733.9459228515625,2603.390380859375,1473.3370361328125,6561.10009765625,1098.5977783203125
2021-09-13,727.8399047851562,2580.88232421875,1473.598388671875,6630.017578125,1074.117431640625
2021-09-14,724.5645141601562,2558.837646484375,1468.59033203125,6650.03173828125,1072.71337890625
2021-09-15,723.7457275390625,2570.78662109375,1490.625732421875,6664.06591796875,1077.1746826171875
2021-09-16,729.8986206054688,2564.117431640625,1482.6129150390625,6685.23779296875,1099.775146484375
2021-09-17,740.2859497070312,2521.5087890625,1473.0758056640625,6765.77734375,1082.722900390625
2021-09-20,729.8518676757812,2593.85009765625,1470.07080078125,6703.998046875,1084.444091796875
2021-09-21,726.1553955078125,2605.05810546875,1496.722900390625,6536.74560546875,1089.131591796875
2021-09-22,717.6162719726562,2579.169189453125,1495.372802734375,6588.8310546875,1100.8170166015625
2021-09-23,734.6009521484375,2577.131591796875,1517.7130126953125,6603.974609375,1127.7203369140625
2021-09-24,749.36328125,2544.110107421875,1536.264892578125,6705.78271484375,1124.4593505859375
2021-09-27,760.3822021484375,2509.699951171875,1499.07421875,7140.98681640625,1143.3685302734375
2021-09-28,755.6798095703125,2522.991455078125,1469.417724609375,7160.6630859375,1154.0576171875
2021-09-29,745.7604370117188,2487.2841796875,1473.9031982421875,7122.27392578125,1144.90869140625
2021-09-30,746.2750854492188,2502.567626953125,1459.05322265625,7077.90478515625,1141.013427734375
2021-10-01,740.543212890625,2504.651611328125,1450.300048828125,6908.38623046875,1143.029052734375
2021-10-04,741.9703979492188,2488.11767578125,1462.14501953125,6916.10205078125,1157.7261962890625
2021-10-05,746.5089721679688,2508.912353515625,1474.3824462890625,7000.93408203125,1181.75341796875
2021-10-06,755.6096801757812,2487.978759765625,1457.615966796875,6944.0263671875,1159.40185546875
2021-10-07,753.5509033203125,2472.556640625,1472.814453125,7226.8798828125,1165.0860595703125
2021-10-08,749.8778686523438,2445.37109375,1501.4259033203125,7166.59619140625,1209.85693359375
2021-10-11,764.4529418945312,2450.048583984375,1472.7708740234375,7427.794921875,1201.4327392578125
2021-10-12,762.4876708984375,2478.80859375,1467.71923828125,7421.04345703125,1208.29443359375
2021-10-13,767.0732421875,2451.5771484375,1488.6661376953125,7216.89697265625,1220.5911865234375
2021-10-14,789.5323486328125,2454.170166015625,1494.37109375,7231.1240234375,1223.0594482421875
2021-10-18,781.5313110351562,2458.292236328125,1560.913330078125,7385.5478515625,1226.3206787109375
2021-10-19,790.1405029296875,2358.996826171875,1587.0426025390625,7384.24609375,1237.3037109375
2021-10-20,783.1922607421875,2295.87255859375,1569.7972412109375,7321.646484375,1223.0594482421875
2021-10-21,784.3386840820312,2265.39892578125,1527.380859375,7306.69677734375,1187.77734375
2021-10-22,786.4207763671875,2273.133056640625,1497.8985595703125,7146.2431640625,1189.9964599609375
2021-10-25,775.3082275390625,2274.75390625,1487.229248046875,7003.201171875,1178.40185546875
2021-10-26,773.3196411132812,2271.026123046875,1497.0264892578125,7038.64892578125,1205.2371826171875
2021-10-27,768.6641235351562,2233.51513671875,1519.21337890625,7095.4599609375,1189.9964599609375
2021-10-28,745.6434326171875,2227.037841796875,1497.2022705078125,7108.43359375,1176.9525146484375
2021-10-29,740.6134033203125,2230.300048828125,1465.4375,7217.13818359375,1148.713134765625
2021-11-01,751.1177978515625,2243.300537109375,1493.8193359375,7345.5673828125,1149.4149169921875
2021-11-02,751.7962646484375,2254.29736328125,1491.9300537109375,7515.52099609375,1132.6571044921875
2021-11-03,739.95849609375,2247.26171875,1495.9720458984375,7460.0595703125,1124.866943359375
2021-11-04,745.8071899414062,2257.978759765625,1501.419921875,7472.7431640625,1131.7740478515625
2021-11-08,748.7549438476562,2266.412841796875,1526.72607421875,7412.16943359375,1133.1778564453125
2021-11-09,735.6537475585938,2265.7138671875,1531.11962890625,7308.91455078125,1142.1231689453125
2021-11-10,727.699462890625,2236.823486328125,1529.0548095703125,7245.3505859375,1154.8953857421875
2021-11-11,724.4475708007812,2214.50341796875,1523.035888671875,7189.21435546875,1157.0015869140625
2021-11-12,726.646728515625,2241.296875,1564.2464599609375,7214.6787109375,1174.4613037109375
2021-11-15,728.6353759765625,2259.74951171875,1570.353515625,7237.10400390625,1167.5318603515625
2021-11-16,724.3071899414062,2242.881103515625,1574.8787841796875,7764.95361328125,1140.402099609375
2021-11-17,716.2593383789062,2228.43603515625,1570.6168212890625,7981.39794921875,1115.9898681640625
2021-11-18,720.2833251953125,2236.124267578125,1563.54345703125,7829.38525390625,1120.2017822265625
2021-11-22,709.0302734375,2226.012939453125,1545.9697265625,7585.59521484375,1070.5848388671875
2021-11-23,709.1239013671875,2231.2783203125,1526.19921875,7575.564453125,1080.59423828125
2021-11-24,710.2936401367188,2213.15185546875,1490.2606201171875,7397.55712890625,1064.9912109375
2021-11-25,713.9900512695312,2189.201171875,1513.458251953125,7304.0439453125,1129.1016845703125
2021-11-26,697.1223754882812,2176.199951171875,1486.4381103515625,6916.29541015625,1092.7098388671875
2021-11-29,702.432861328125,2170.887939453125,1490.5682373046875,6896.03955078125,1105.799072265625
2021-11-30,698.8302001953125,2159.84423828125,1504.8907470703125,6817.236328125,1089.4486083984375
2021-12-01,704.0238037109375,2185.286376953125,1506.8677978515625,7015.40234375,1117.3485107421875
2021-12-02,713.8964233398438,2221.120361328125,1536.17236328125,7065.27001953125,1124.52734375
2021-12-03,708.1881103515625,2184.168212890625,1525.012939453125,6953.14111328125,1090.7396240234375
2021-12-06,703.6260986328125,2149.546630859375,1489.6453857421875,6793.17041015625,1070.0638427734375
2021-12-07,713.873046875,2163.61865234375,1504.01220703125,6931.82470703125,1078.782470703125
2021-12-08,727.0210571289062,2181.325927734375,1540.653564453125,7171.32177734375,1095.2008056640625
2021-12-09,714.4111328125,2180.533935546875,1549.5284423828125,7158.63818359375,1112.5701904296875
2021-12-10,712.3992309570312,2174.056640625,1545.837890625,7162.39990234375,1113.7025146484375
2021-12-13,707.0651245117188,2147.542236328125,1533.0087890625,7249.9326171875,1091.3736572265625
2021-12-14,702.994384765625,2160.543701171875,1539.59912109375,7227.5068359375,1078.0126953125
2021-12-15,701.8480834960938,2163.012939453125,1523.8265380859375,7299.6552734375,1074.8648681640625
2021-12-16,701.8948974609375,2152.342041015625,1556.689697265625,7186.658203125,1088.7691650390625
2021-12-17,689.2382202148438,2078.485107421875,1599.96533203125,7037.92529296875,1060.0316162109375
2021-12-20,667.059814453125,2114.691650390625,1580.677978515625,7028.27978515625,1031.4527587890625
2021-12-21,674.6163940429688,2118.18603515625,1591.8372802734375,7055.81689453125,1046.8065185546875
2021-12-22,676.2072143554688,2122.6591796875,1603.3482666015625,7160.56689453125,1071.64892578125
2021-12-23,675.6925048828125,2144.094482421875,1632.257080078125,7125.2646484375,1071.26416015625
2021-12-24,673.259521484375,2140.64599609375,1637.4415283203125,7057.69775390625,1074.6834716796875
2021-12-27,678.8274536132812,2144.792724609375,1639.77001953125,7031.07666015625,1073.52880859375
2021-12-28,683.5064697265625,2151.969482421875,1658.969482421875,7038.74462890625,1086.2783203125
2021-12-29,680.2545776367188,2149.872314453125,1656.8167724609375,7089.4794921875,1088.1353759765625
2021-12-30,683.8340454101562,2167.346435546875,1663.23095703125,7024.08349609375,1068.478759765625
2021-12-31,692.2093505859375,2199.545166015625,1658.749755859375,7163.17138671875,1072.5775146484375
2022-01-03,711.0423583984375,2200.617431640625,1668.1514892578125,7257.1669921875,1088.74658203125
2022-01-04,715.2066650390625,2237.848876953125,1668.7669677734375,7359.6015625,1113.317626953125
2022-01-05,732.1912841796875,2251.408447265625,1620.878173828125,7499.7021484375,1118.5260009765625
2022-01-06,720.4470825195312,2228.6689453125,1597.285400390625,7602.66748046875,1094.47607421875
2022-01-07,725.5003662109375,2251.734375,1594.2098388671875,7625.72021484375,1103.30810546875
2022-01-10,729.5243530273438,2243.25390625,1626.238037109375,7837.53564453125,1104.2139892578125
2022-01-11,732.6825561523438,2240.085205078125,1630.499755859375,7855.138671875,1112.1627197265625
2022-01-12,728.3544921875,2248.938720703125,1649.69921875,7881.0849609375,1141.8511962890625
2022-01-13,714.94921875,2249.917236328125,1666.7020263671875,7790.70654296875,1148.2828369140625
2022-01-14,722.9736938476562,2202.85400390625,1695.30322265625,7797.60302734375,1149.9586181640625
2022-01-17,711.9078979492188,2226.94482421875,1704.2220458984375,7972.4765625,1155.959716796875
2022-01-18,715.5340576171875,2208.259033203125,1687.74658203125,7634.54638671875,1142.16845703125
2022-01-19,710.4807739257812,2152.71484375,1640.560791015625,7731.5322265625,1142.0777587890625
2022-01-20,706.0592041015625,2107.88818359375,1602.469482421875,7751.44921875,1122.08154296875
2022-01-21,711.9546508789062,2167.16015625,1569.079345703125,7899.26708984375,1122.2626953125
2022-01-24,695.6016845703125,2129.13671875,1526.111328125,7766.833984375,1076.9935302734375
2022-01-25,696.2567749023438,2168.884033203125,1513.2384033203125,8297.625,1074.8875732421875
2022-01-27,690.1271362304688,2139.1552734375,1474.9713134765625,8507.5107421875,1058.96728515625
2022-01-28,684.6527709960938,2128.15771484375,1481.6494140625,8247.806640625,1057.9482421875
2022-01-31,695.1571655273438,2119.024658203125,1525.583740234375,8292.5126953125,1080.9339599609375
2022-02-01,700.4443969726562,2148.754150390625,1557.0850830078125,8255.95703125,1077.3558349609375
2022-02-02,716.446533203125,2169.48974609375,1570.309326171875,8213.3720703125,1079.552490234375
2022-02-03,709.0302734375,2141.7646484375,1527.64892578125,8288.9921875,1065.6026611328125
2022-02-04,713.07763671875,2149.639404296875,1529.8895263671875,8247.419921875,1055.887451171875
2022-02-07,686.9454956054688,2103.9736328125,1506.955810546875,8209.8994140625,1049.4561767578125
2022-02-08,683.9977416992188,2110.264404296875,1508.9766845703125,8294.5869140625,1067.09716796875
2022-02-09,700.7250366210938,2122.6591796875,1526.5506591796875,8632.1796875,1079.5299072265625
2022-02-10,713.5923461914062,2127.78515625,1554.932373046875,8493.28515625,1078.420166015625
2022-02-11,710.66796875,2104.34619140625,1512.5352783203125,8427.40625,1076.314208984375
2022-02-14,689.5424194335938,2076.900390625,1478.1346435546875,8069.7998046875,1059.1712646484375
2022-02-15,710.1766967773438,2134.262451171875,1527.3853759765625,8317.0126953125,1095.1329345703125
2022-02-16,709.2174682617188,2130.9072265625,1523.035888671875,8278.671875,1092.8682861328125
2022-02-17,704.8894653320312,2150.52490234375,1515.56689453125,8249.25390625,1106.704833984375
2022-02-18,707.6265869140625,2155.184814453125,1499.88232421875,8265.3125,1098.0543212890625
2022-02-21,712.1885986328125,2138.642333984375,1520.751220703125,8307.3681640625,1086.957763671875
2022-02-22,706.8545532226562,2115.483642578125,1523.958251953125,8317.1103515625,1082.02099609375
2022-02-23,702.2692260742188,2106.583251953125,1531.42724609375,8390.462890625,1075.2498779296875
2022-02-24,664.1354370117188,2023.639892578125,1474.575927734375,7919.08837890625,1021.6695556640625
2022-02-25,681.3073120117188,2022.9871826171875,1489.030517578125,8059.86328125,1034.44189453125
2022-02-28,667.340576171875,2024.2921142578125,1507.4832763671875,8019.40185546875,1068.6824951171875
2022-03-02,643.0098266601562,2002.8572998046875,1496.235595703125,7537.17529296875,1086.34619140625
2022-03-03,641.4891357421875,1948.710693359375,1512.095947265625,7326.27685546875,1077.1746826171875
2022-03-04,639.3836669921875,1882.0760498046875,1514.2489013671875,6990.37255859375,1053.283447265625
2022-03-07,619.8722534179688,1811.6673583984375,1528.7911376953125,6529.0771484375,1014.3323974609375
2022-03-08,621.2759399414062,1816.37353515625,1562.4888916015625,6565.00634765625,1012.4979248046875
2022-03-09,641.5592651367188,1861.946044921875,1593.3751220703125,6777.73828125,1066.214111328125
2022-03-10,651.6425170898438,1958.915283203125,1604.4027099609375,6956.13134765625,1083.4927978515625
2022-03-11,653.5609741210938,1951.879150390625,1600.975830078125,6850.75390625,1086.617919921875
2022-03-14,674.96728515625,1919.16796875,1661.341796875,7057.36083984375,1095.5404052734375
2022-03-15,666.2877197265625,1899.503662109375,1616.17724609375,7157.04638671875,1070.448974609375
2022-03-16,677.5875854492188,1931.143310546875,1660.1993408203125,7220.4169921875,1088.5203857421875
2022-03-17,692.5134887695312,1959.0086669921875,1629.62109375,7420.271484375,1124.006591796875
2022-03-21,695.5314331054688,1911.6190185546875,1628.259033203125,7432.37646484375,1117.5296630859375
2022-03-22,699.1109008789062,1857.845458984375,1658.4422607421875,7491.310546875,1146.4031982421875
2022-03-23,692.13916015625,1843.9127197265625,1645.2615966796875,7373.82861328125,1150.0491943359375
2022-03-24,675.0140380859375,1832.1236572265625,1657.826904296875,7289.04541015625,1167.916748046875
2022-03-25,669.5162963867188,1820.1015625,1648.9085693359375,7152.5615234375,1175.70703125
2022-03-28,670.4053344726562,1840.697509765625,1646.5799560546875,7212.26708984375,1187.5281982421875
2022-03-29,679.29541015625,1851.834228515625,1657.212158203125,7175.4208984375,1187.7999267578125
2022-03-30,691.06298828125,1878.72119140625,1672.984375,7329.21875,1210.626953125
2022-03-31,687.9747924804688,1909.2423095703125,1675.53271484375,7293.24072265625,1193.3255615234375
2022-04-01,704.655517578125,1936.7349853515625,1672.6331787109375,7427.0712890625,1202.8819580078125
2022-04-04,775.2146606445312,1983.612548828125,1654.5318603515625,7499.171875,1206.4373779296875
2022-04-05,752.4982299804688,1994.18994140625,1635.3326416015625,7486.68115234375,1189.3851318359375
2022-04-06,725.640625,1996.286865234375,1606.994873046875,7469.65673828125,1186.21484375
2022-04-07,709.6854248046875,2017.48876953125,1591.31005859375,7369.63330078125,1165.289794921875
2022-04-08,708.7027587890625,2034.496826171875,1594.4736328125,7290.009765625,1184.6748046875
2022-04-11,700.0466918945312,2015.8577880859375,1552.2525634765625,7297.19482421875,1182.2064208984375
2022-04-12,698.8067016601562,1987.1536865234375,1531.0758056640625,7348.26806640625,1159.9456787109375
2022-04-13,685.4482421875,2005.69970703125,1536.4359130859375,7204.6953125,1155.68798828125
2022-04-18,652.9292602539062,2029.46435546875,1424.7103271484375,7305.00830078125,1152.1551513671875
2022-04-19,628.013671875,1969.26025390625,1372.5159912109375,7171.51513671875,1196.065673828125
2022-04-20,633.6752319335938,2017.628173828125,1395.098388671875,7394.904296875,1231.234619140625
2022-04-21,643.056640625,2048.3828125,1422.4256591796875,7599.87060546875,1260.06298828125
2022-04-22,634.2835693359375,1982.21435546875,1393.1212158203125,7624.2734375,1249.510009765625
2022-04-25,639.03271484375,1957.7972412109375,1371.72509765625,7631.84521484375,1220.61376953125
2022-04-26,641.9804077148438,2002.158203125,1389.2110595703125,7626.44384765625,1257.1416015625
2022-04-27,642.2144165039062,1999.129150390625,1364.431884765625,7512.2900390625,1258.364501953125
2022-04-28,641.65283203125,2089.295654296875,1390.616943359375,7608.50341796875,1277.16064453125
2022-04-29,647.8526000976562,2082.77197265625,1377.3927001953125,7444.1923828125,1263.7542724609375
2022-05-02,656.7894287109375,2078.7177734375,1354.0633544921875,7364.0869140625,1259.3155517578125
2022-05-04,634.470703125,2023.7794189453125,1349.274658203125,7135.6337890625,1220.00244140625
2022-05-05,633.0435180664062,2019.1663818359375,1392.857666015625,7145.0380859375,1196.11083984375
2022-05-06,616.5033569335938,2002.9500732421875,1355.6890869140625,7021.189453125,1186.9393310546875
2022-05-09,617.55615234375,1972.6153564453125,1379.85302734375,7099.3662109375,1140.583251953125
